description,label,filename,data
resized (120x120)fire0or1 images in rgb,1,F_1395.jpg,"[[0.04425729 0.10702183 0.13136775 ... 0.09911348 0.09747075 0.08592585]
 [0.09036611 0.14412902 0.16043752 ... 0.11574814 0.10630186 0.11352405]
 [0.08730968 0.11960974 0.12593049 ... 0.14199549 0.09761794 0.10875265]
 ...
 [0.77828289 0.77067265 0.70608697 ... 0.5847471  0.61217546 0.5969384 ]
 [0.80787797 0.78556686 0.73927373 ... 0.51570788 0.61505333 0.54797102]
 [0.47678762 0.63307481 0.72265634 ... 0.43969648 0.59820261 0.51417901]]"
resized (120x120)fire0or1 images in rgb,1,F_1396.jpg,"[[0.13993308 0.1468328  0.15323061 ... 0.06902765 0.06298518 0.06145082]
 [0.14135907 0.14766597 0.15490508 ... 0.06902765 0.06298518 0.06145082]
 [0.14415707 0.1506968  0.1573986  ... 0.06902765 0.06298518 0.06145082]
 ...
 [0.03674161 0.03999208 0.04413632 ... 0.0513961  0.04165761 0.0269061 ]
 [0.03674161 0.03999208 0.04413632 ... 0.05549898 0.04618464 0.0314052 ]
 [0.03674161 0.03999208 0.04413632 ... 0.06183056 0.05459632 0.03897102]]"
resized (120x120)fire0or1 images in rgb,1,F_1397.jpg,"[[0.49805239 0.50373483 0.51072364 ... 0.42675186 0.48240881 0.52564284]
 [0.49908181 0.50562873 0.5107685  ... 0.43995675 0.47693521 0.52844735]
 [0.50160972 0.50722535 0.51375047 ... 0.45598287 0.47385127 0.53211559]
 ...
 [0.3497642  0.29770655 0.04747155 ... 0.36809379 0.42726158 0.4321752 ]
 [0.32434124 0.30729317 0.17765718 ... 0.40887743 0.42682546 0.43815877]
 [0.28903937 0.30579125 0.13368377 ... 0.41624971 0.42664317 0.44465471]]"
resized (120x120)fire0or1 images in rgb,1,F_1398.jpg,"[[0.50570776 0.46078968 0.44215226 ... 0.42549305 0.38010531 0.35373221]
 [0.49222413 0.46484129 0.44008127 ... 0.37438255 0.3687896  0.39182593]
 [0.43597888 0.42407977 0.39790525 ... 0.34217453 0.30749744 0.32652629]
 ...
 [0.2247737  0.22192429 0.20951511 ... 0.40727316 0.4603405  0.40005545]
 [0.25419572 0.24337318 0.22211145 ... 0.61667176 0.55735291 0.58324037]
 [0.20224086 0.20693611 0.20170485 ... 0.49616894 0.43937004 0.63673662]]"
resized (120x120)fire0or1 images in rgb,1,F_1399.jpg,"[[0.92334699 0.92710528 0.92911571 ... 0.37673186 0.38008003 0.37943598]
 [0.93370808 0.93712507 0.93753243 ... 0.37523103 0.37859662 0.386346  ]
 [0.94461732 0.9477175  0.94669788 ... 0.3729006  0.37786273 0.39081662]
 ...
 [0.2771368  0.2890949  0.27217118 ... 0.07964963 0.09036016 0.09138348]
 [0.26723592 0.28049457 0.26605377 ... 0.11375369 0.06204916 0.07541321]
 [0.23683896 0.27813526 0.28036419 ... 0.20467077 0.18289213 0.1586118 ]]"
resized (120x120)fire0or1 images in rgb,1,F_14.jpg,"[[0.27480805 0.27332194 0.27599227 ... 0.34479927 0.35092868 0.35713922]
 [0.25648301 0.25537544 0.25726281 ... 0.33355521 0.33791523 0.34207935]
 [0.25509329 0.25263591 0.25563138 ... 0.33044935 0.33497717 0.34331144]
 ...
 [0.21811873 0.21811873 0.21811873 ... 0.29050028 0.29089022 0.29762146]
 [0.21529417 0.21566716 0.21575845 ... 0.29829372 0.29843825 0.30093311]
 [0.21071009 0.21752173 0.21918882 ... 0.30437827 0.30456276 0.30774752]]"
resized (120x120)fire0or1 images in rgb,1,F_140.jpg,"[[0.17906482 0.25620286 0.30905849 ... 0.55768267 0.55476009 0.56962233]
 [0.16557586 0.28915849 0.30332316 ... 0.54519363 0.53890618 0.54065087]
 [0.15530048 0.25408857 0.1853496  ... 0.53772771 0.52794184 0.51755388]
 ...
 [0.14458426 0.08536601 0.0601005  ... 0.06111447 0.04564442 0.06480601]
 [0.14859792 0.17005305 0.04847576 ... 0.09237003 0.03893833 0.05048262]
 [0.15176964 0.18640268 0.06936667 ... 0.05169251 0.066327   0.15292216]]"
resized (120x120)fire0or1 images in rgb,1,F_1400.jpg,"[[0.38194072 0.65483629 0.68351291 ... 0.67052116 0.34175237 0.10083683]
 [0.31509249 0.6331408  0.6513249  ... 0.65892135 0.18749707 0.08874583]
 [0.27514276 0.58057898 0.61768088 ... 0.6375075  0.20022065 0.16714726]
 ...
 [0.01923246 0.01447122 0.0074578  ... 0.0367694  0.04417143 0.0150564 ]
 [0.01923246 0.01447122 0.0074578  ... 0.03237265 0.02829182 0.02321896]
 [0.01923246 0.01447122 0.0074578  ... 0.02717835 0.01548363 0.02498903]]"
resized (120x120)fire0or1 images in rgb,1,F_1401.jpg,"[[0.98519384 0.94796655 0.62173309 ... 0.7787625  0.97157684 0.98479008]
 [0.96191346 0.56043337 0.13541679 ... 0.17011707 0.83941579 0.97969155]
 [0.77333366 0.1555187  0.14205439 ... 0.15485405 0.34747485 0.88772373]
 ...
 [0.91693726 0.65392644 0.4813166  ... 0.5066285  0.77305916 0.98161148]
 [0.98443055 0.87373591 0.4656563  ... 0.64208044 0.97090824 0.98220753]
 [0.98854715 0.97790352 0.88606865 ... 0.96670399 0.99479744 0.98807919]]"
resized (120x120)fire0or1 images in rgb,1,F_1402.jpg,"[[0.77632612 0.79102027 0.79799138 ... 0.86047177 0.85549305 0.85290014]
 [0.76624973 0.77679313 0.77888693 ... 0.84906084 0.84664707 0.84606521]
 [0.75845313 0.76300606 0.75821015 ... 0.83253913 0.83183587 0.83183571]
 ...
 [0.03188343 0.12320346 0.02883146 ... 0.29100235 0.23584527 0.23539377]
 [0.13222781 0.07028084 0.06598779 ... 0.30772618 0.25067503 0.215992  ]
 [0.07350664 0.01773507 0.0473701  ... 0.28826432 0.26366782 0.20509389]]"
resized (120x120)fire0or1 images in rgb,1,F_1403.jpg,"[[0.06132393 0.11030349 0.07793448 ... 0.13123805 0.40059041 0.46808447]
 [0.06149442 0.10200957 0.08231302 ... 0.15706046 0.15970176 0.20236246]
 [0.06415453 0.08764804 0.09339813 ... 0.15064823 0.18109218 0.19479683]
 ...
 [0.02243867 0.02328138 0.02374764 ... 0.00712029 0.00779204 0.00780604]
 [0.01675707 0.01826199 0.02101453 ... 0.01137076 0.01092932 0.01061053]
 [0.01612283 0.01797797 0.02003453 ... 0.01133857 0.01065558 0.01061098]]"
resized (120x120)fire0or1 images in rgb,1,F_1404.jpg,"[[0.94162556 0.94401163 0.94739271 ... 0.84504079 0.81039049 0.77685802]
 [0.93880434 0.94190397 0.94594227 ... 0.83754196 0.79831492 0.77187035]
 [0.93709969 0.93944269 0.94308843 ... 0.83454694 0.79597161 0.77759147]
 ...
 [0.73883776 0.65097941 0.64699708 ... 0.25270757 0.18460846 0.23020249]
 [0.74155811 0.71927021 0.67704146 ... 0.24877405 0.2444696  0.21092661]
 [0.76063348 0.7607772  0.78079476 ... 0.22859696 0.1911771  0.14970637]]"
resized (120x120)fire0or1 images in rgb,1,F_1405.jpg,"[[0.47744434 0.46373931 0.47443568 ... 0.50307652 0.49729764 0.49270609]
 [0.50371347 0.46835285 0.45802722 ... 0.50849968 0.5117682  0.51349479]
 [0.49306254 0.47341052 0.48190069 ... 0.51646254 0.51897457 0.51899016]
 ...
 [0.00979277 0.01040201 0.01114313 ... 0.02948646 0.02841531 0.02981244]
 [0.00979277 0.01040201 0.01114313 ... 0.026702   0.02435674 0.02705104]
 [0.00979277 0.01040201 0.01114313 ... 0.02522321 0.0250605  0.02727237]]"
resized (120x120)fire0or1 images in rgb,1,F_1406.jpg,"[[0.64636091 0.69215652 0.72111737 ... 0.47254682 0.50521963 0.52932818]
 [0.63427437 0.67949726 0.70863553 ... 0.46857411 0.4952527  0.50829396]
 [0.61320817 0.65696408 0.68694139 ... 0.46200937 0.48048252 0.48629893]
 ...
 [0.02916677 0.05830986 0.06056128 ... 0.03435608 0.02952087 0.02161224]
 [0.04207491 0.06529628 0.05779684 ... 0.02573651 0.0230568  0.01768325]
 [0.05965167 0.05301978 0.04951713 ... 0.01886811 0.01608455 0.01477308]]"
resized (120x120)fire0or1 images in rgb,1,F_1407.jpg,"[[0.52853139 0.20908281 0.13247324 ... 0.09542679 0.09463489 0.09192265]
 [0.27527271 0.15522078 0.22057368 ... 0.09530318 0.09511726 0.0916406 ]
 [0.10782641 0.14835055 0.22543573 ... 0.09991463 0.0985576  0.09299262]
 ...
 [0.04367902 0.0323578  0.02582618 ... 0.086224   0.07918453 0.06327649]
 [0.04367903 0.03235782 0.02582531 ... 0.08324611 0.07816998 0.06128491]
 [0.04803257 0.03684478 0.03282887 ... 0.0830067  0.07585434 0.06776993]]"
resized (120x120)fire0or1 images in rgb,1,F_1408.jpg,"[[0.50633051 0.51768766 0.5290548  ... 0.54425928 0.56174151 0.57248955]
 [0.51734076 0.52865539 0.54040888 ... 0.50487908 0.49837075 0.52717235]
 [0.53172052 0.54300727 0.55023265 ... 0.50518075 0.53108041 0.56175428]
 ...
 [0.1541575  0.16611566 0.19561594 ... 0.12744781 0.08266875 0.04321628]
 [0.17304605 0.1771941  0.16623699 ... 0.14947923 0.13581163 0.05987147]
 [0.18567911 0.19157248 0.22481771 ... 0.1888874  0.12811045 0.0887165 ]]"
resized (120x120)fire0or1 images in rgb,1,F_1409.jpg,"[[0.25055029 0.28488766 0.30649538 ... 0.58508386 0.57434975 0.57244783]
 [0.32690064 0.34945998 0.35775871 ... 0.57792976 0.57321104 0.57934485]
 [0.37846702 0.39365281 0.39296173 ... 0.56494096 0.56831908 0.593482  ]
 ...
 [0.2661847  0.28057296 0.38498709 ... 0.14270857 0.15241823 0.23246171]
 [0.35953826 0.32164728 0.25740272 ... 0.18722645 0.20385791 0.22380564]
 [0.28561782 0.32238455 0.31092057 ... 0.10477917 0.18308168 0.21251621]]"
resized (120x120)fire0or1 images in rgb,1,F_141.jpg,"[[0.13435074 0.13425504 0.13325707 ... 0.51080004 0.51103996 0.51526501]
 [0.10383139 0.10373568 0.10273771 ... 0.4948927  0.49370996 0.4966905 ]
 [0.10350034 0.10340464 0.10240667 ... 0.47727974 0.47339689 0.48014466]
 ...
 [0.0474278  0.06131561 0.07412027 ... 0.23398979 0.2392906  0.23912636]
 [0.0358087  0.05000388 0.06403034 ... 0.22826147 0.23604101 0.24123532]
 [0.03248036 0.03948864 0.04979319 ... 0.23114408 0.23827685 0.24131976]]"
resized (120x120)fire0or1 images in rgb,1,F_1410.jpg,"[[0.72451059 0.83448122 0.80493953 ... 0.29117893 0.26978374 0.28542727]
 [0.77952339 0.84809886 0.77003276 ... 0.28867214 0.28001276 0.27944277]
 [0.80810194 0.81050064 0.80636917 ... 0.29565024 0.28265026 0.29060873]
 ...
 [0.25927776 0.19947415 0.09314071 ... 0.20108768 0.20932635 0.17147349]
 [0.13157611 0.15062823 0.21422905 ... 0.16175557 0.19252876 0.21641858]
 [0.29867511 0.23233195 0.33912019 ... 0.18059465 0.16687695 0.16299356]]"
resized (120x120)fire0or1 images in rgb,1,F_1411.jpg,"[[0.06166719 0.06513295 0.06720654 ... 0.09462731 0.09613321 0.09742346]
 [0.06494883 0.06650267 0.06876379 ... 0.07073375 0.08871518 0.10110671]
 [0.06812241 0.07039172 0.07341859 ... 0.06282917 0.08175697 0.0956948 ]
 ...
 [0.00194941 0.00194941 0.00194941 ... 0.05604518 0.06017502 0.05473441]
 [0.00194941 0.00194941 0.00194941 ... 0.10827109 0.08075694 0.07184051]
 [0.00194941 0.00194941 0.00194941 ... 0.12122787 0.07984019 0.06076502]]"
resized (120x120)fire0or1 images in rgb,1,F_1412.jpg,"[[0.87889121 0.87627242 0.87181062 ... 0.29439403 0.2367288  0.22978106]
 [0.86839833 0.86929094 0.86971832 ... 0.25094697 0.16416125 0.18513707]
 [0.85280809 0.85932984 0.86604562 ... 0.21730756 0.16064382 0.1513107 ]
 ...
 [0.5377562  0.51704694 0.52451706 ... 0.49591375 0.47883051 0.49725275]
 [0.67256767 0.59190732 0.55148724 ... 0.53496832 0.53338453 0.53465859]
 [0.70811186 0.70469229 0.67260923 ... 0.58371823 0.59262507 0.59392013]]"
resized (120x120)fire0or1 images in rgb,1,F_1413.jpg,"[[0.80026915 0.88304351 0.96640173 ... 0.01873708 0.01898958 0.01900471]
 [0.80056273 0.88559699 0.96399511 ... 0.01873708 0.01898958 0.01900471]
 [0.79880884 0.89177522 0.95784469 ... 0.01873708 0.01898958 0.01900471]
 ...
 [0.37472092 0.37472092 0.37472092 ... 0.00392157 0.00392157 0.00392157]
 [0.37289043 0.37289043 0.37289043 ... 0.00392157 0.00392157 0.00392157]
 [0.37014558 0.37014558 0.37014558 ... 0.00392157 0.00392157 0.00392157]]"
resized (120x120)fire0or1 images in rgb,1,F_1414.jpg,"[[0.42405139 0.42910702 0.40067005 ... 0.67248724 0.65366483 0.63133212]
 [0.41754902 0.41115019 0.37921706 ... 0.68050504 0.6777657  0.6358589 ]
 [0.42487036 0.39708614 0.35983444 ... 0.60251509 0.59546976 0.60425338]
 ...
 [0.45338802 0.4432433  0.44304597 ... 0.28814602 0.30348244 0.30612365]
 [0.40511835 0.41626731 0.38729322 ... 0.25693249 0.24674808 0.26326309]
 [0.3578929  0.36247414 0.37171535 ... 0.23985142 0.24399426 0.23846598]]"
resized (120x120)fire0or1 images in rgb,1,F_1415.jpg,"[[0.07125643 0.07924682 0.08830369 ... 0.02185104 0.01193959 0.0148189 ]
 [0.0771112  0.08493901 0.09323787 ... 0.04644971 0.04478308 0.017844  ]
 [0.08688946 0.09387214 0.10314385 ... 0.04931505 0.04711488 0.02346582]
 ...
 [0.0153891  0.01681313 0.02173543 ... 0.0156861  0.01497704 0.01180846]
 [0.00810366 0.01192378 0.0146055  ... 0.0156861  0.01497704 0.01180846]
 [0.00660861 0.00960746 0.01256942 ... 0.0156861  0.01497704 0.01180846]]"
resized (120x120)fire0or1 images in rgb,1,F_1416.jpg,"[[0.07893486 0.07324442 0.07201722 ... 0.01711102 0.01700896 0.01647099]
 [0.06435082 0.06061436 0.06015088 ... 0.00294305 0.00292298 0.01204736]
 [0.07797505 0.07289095 0.0718498  ... 0.00997415 0.00990356 0.01242461]
 ...
 [0.01510509 0.0086057  0.00277342 ... 0.01765843 0.01755308 0.01868165]
 [0.01060156 0.01361344 0.00229982 ... 0.01765869 0.01755294 0.0142537 ]
 [0.02565879 0.02876266 0.01239319 ... 0.02061468 0.02054704 0.02382211]]"
resized (120x120)fire0or1 images in rgb,1,F_1417.jpg,"[[0.06591714 0.02828904 0.00698706 ... 0.01652342 0.01569589 0.01923738]
 [0.07157246 0.0179536  0.02521511 ... 0.0231728  0.01803626 0.01441921]
 [0.05769448 0.01994374 0.02484807 ... 0.03356287 0.01990453 0.0203539 ]
 ...
 [0.07667169 0.13384945 0.05813794 ... 0.00392238 0.00392234 0.00392234]
 [0.01304884 0.01466636 0.02242905 ... 0.0078424  0.0078424  0.0078424 ]
 [0.01380085 0.01659737 0.02187447 ... 0.00784314 0.00784314 0.00784314]]"
resized (120x120)fire0or1 images in rgb,1,F_1418.jpg,"[[0.43239207 0.43823802 0.44439427 ... 0.33308598 0.32481788 0.31052779]
 [0.43550839 0.43942952 0.44610586 ... 0.34114284 0.33348348 0.31899695]
 [0.43758738 0.44220036 0.44888064 ... 0.35532788 0.34655262 0.33062253]
 ...
 [0.21746007 0.18594661 0.22279614 ... 0.24309422 0.25921998 0.2743977 ]
 [0.30254276 0.27247341 0.33723493 ... 0.22753778 0.1889792  0.20813662]
 [0.31897682 0.33588677 0.38418097 ... 0.22495689 0.19651516 0.18150739]]"
resized (120x120)fire0or1 images in rgb,1,F_1419.jpg,"[[0.33116652 0.28657436 0.27436722 ... 0.4638528  0.44605014 0.43666324]
 [0.35475207 0.36540949 0.29171974 ... 0.4519508  0.44583285 0.44117008]
 [0.37729547 0.40465038 0.32354203 ... 0.42788398 0.44822441 0.446121  ]
 ...
 [0.15727809 0.09503585 0.05827502 ... 0.12187105 0.12227344 0.09109602]
 [0.12924234 0.07884305 0.05946762 ... 0.10500014 0.09023319 0.07131471]
 [0.06890877 0.03866866 0.04087204 ... 0.08925603 0.05627425 0.04678516]]"
resized (120x120)fire0or1 images in rgb,1,F_142.jpg,"[[0.21819947 0.21819947 0.21819947 ... 0.28237816 0.2923207  0.30493755]
 [0.21587958 0.21587958 0.21587958 ... 0.28894147 0.29089894 0.32311704]
 [0.21172167 0.21172167 0.21172167 ... 0.28512971 0.31067398 0.34370727]
 ...
 [0.46157025 0.4801709  0.48126044 ... 0.15579727 0.15660894 0.16332924]
 [0.43756001 0.46197525 0.4673358  ... 0.1702824  0.17062153 0.18063179]
 [0.42126349 0.42343898 0.42406341 ... 0.17233705 0.16555815 0.17679319]]"
resized (120x120)fire0or1 images in rgb,1,F_1420.jpg,"[[0.82625622 0.83711476 0.81991599 ... 0.52736991 0.54902953 0.22357952]
 [0.81969997 0.82075654 0.77978159 ... 0.50660566 0.66482119 0.50928621]
 [0.81595407 0.80895213 0.75977166 ... 0.56110864 0.75443139 0.41312447]
 ...
 [0.31790609 0.18914154 0.09155475 ... 0.06347667 0.06835668 0.09799894]
 [0.28332946 0.17179056 0.09795083 ... 0.0646667  0.08129262 0.13271122]
 [0.15478094 0.14538518 0.1171054  ... 0.04567546 0.06794804 0.18638583]]"
resized (120x120)fire0or1 images in rgb,1,F_1421.jpg,"[[5.63442061e-01 5.20037577e-01 5.50677540e-01 ... 4.75712283e-01
  4.73260751e-01 5.25464115e-01]
 [3.12881987e-01 2.44030928e-01 2.83240749e-01 ... 7.08263406e-02
  5.77093800e-02 1.78771344e-01]
 [3.28967270e-01 2.58683740e-01 2.66102680e-01 ... 8.93221001e-02
  1.05213415e-01 2.03852180e-01]
 ...
 [1.48201277e-01 1.54116614e-02 2.14702128e-02 ... 8.10464083e-02
  7.55134537e-02 1.87299696e-01]
 [1.73053409e-01 1.04921891e-02 3.96390450e-04 ... 6.64666963e-02
  5.67442827e-02 1.79431011e-01]
 [5.33909961e-01 4.60911763e-01 4.91794495e-01 ... 5.02809526e-01
  4.87331549e-01 5.20046770e-01]]"
resized (120x120)fire0or1 images in rgb,1,F_1422.jpg,"[[0.38632809 0.47226013 0.47480139 ... 0.6385547  0.63088379 0.59466863]
 [0.38494744 0.47071922 0.47193188 ... 0.63414624 0.62663559 0.59058093]
 [0.38037243 0.46760259 0.46875313 ... 0.62774036 0.61877134 0.58400074]
 ...
 [0.08906869 0.14281155 0.13686366 ... 0.07430651 0.00310337 0.00414466]
 [0.08462153 0.14976329 0.14231851 ... 0.07070677 0.00283407 0.00350373]
 [0.08148898 0.15311591 0.14543306 ... 0.07056006 0.00283405 0.00350369]]"
resized (120x120)fire0or1 images in rgb,1,F_1423.jpg,"[[0.23386245 0.22430077 0.12527409 ... 0.37792641 0.37919423 0.37965432]
 [0.12088885 0.14165117 0.1203984  ... 0.37691833 0.3766495  0.37396245]
 [0.11615511 0.09783988 0.12404187 ... 0.3757295  0.36991524 0.36637187]
 ...
 [0.15913408 0.16816154 0.21324148 ... 0.24684996 0.17729099 0.2686845 ]
 [0.15718398 0.15754291 0.19811227 ... 0.24027135 0.20783648 0.21292558]
 [0.15540969 0.15131782 0.17576841 ... 0.27716816 0.23567177 0.22998888]]"
resized (120x120)fire0or1 images in rgb,1,F_1424.jpg,"[[0.24535031 0.24178627 0.23794019 ... 0.26835591 0.26532632 0.26529216]
 [0.2459852  0.24296284 0.24025118 ... 0.26835591 0.26532632 0.26529216]
 [0.24898643 0.24543736 0.24168223 ... 0.26930105 0.26881074 0.26880523]
 ...
 [0.25308239 0.25300367 0.25070141 ... 0.2432736  0.24430915 0.24430735]
 [0.2484144  0.24888941 0.25105765 ... 0.24339419 0.24093402 0.24077145]
 [0.24813548 0.24933632 0.25106341 ... 0.24332318 0.23973999 0.23956745]]"
resized (120x120)fire0or1 images in rgb,1,F_1425.jpg,"[[0.03164039 0.03164039 0.03164503 ... 0.09709201 0.09451637 0.09173624]
 [0.03164039 0.03164039 0.03164138 ... 0.09884045 0.09453332 0.09173842]
 [0.03164039 0.03164039 0.03163894 ... 0.10147262 0.09841514 0.09588336]
 ...
 [0.25043274 0.21539554 0.23171869 ... 0.53756368 0.56619503 0.527364  ]
 [0.25621455 0.22554796 0.22789417 ... 0.53060798 0.53502015 0.52094842]
 [0.25820892 0.24127825 0.2484782  ... 0.50587292 0.5166077  0.51753981]]"
resized (120x120)fire0or1 images in rgb,1,F_1426.jpg,"[[0.68515585 0.68800773 0.69192398 ... 0.58329814 0.57707222 0.57169192]
 [0.6884959  0.69156242 0.69489928 ... 0.62809519 0.62240313 0.61524725]
 [0.69339682 0.69651653 0.70068437 ... 0.65659162 0.64973893 0.64226558]
 ...
 [0.65796218 0.65796284 0.65871861 ... 0.69683352 0.70357846 0.70362017]
 [0.64773381 0.64773385 0.64850923 ... 0.65883744 0.65805713 0.65808924]
 [0.66519599 0.66519603 0.66593657 ... 0.75563457 0.75471204 0.75471208]]"
resized (120x120)fire0or1 images in rgb,1,F_1427.jpg,"[[0.91764706 0.91764706 0.91764706 ... 0.42160333 0.45619244 0.49558793]
 [0.91764706 0.91764706 0.91764706 ... 0.45477111 0.48187308 0.51956882]
 [0.91764706 0.91764706 0.91764706 ... 0.45771978 0.48926685 0.5268539 ]
 ...
 [0.51737959 0.56986459 0.541495   ... 0.77254796 0.76868833 0.77286109]
 [0.50140472 0.67419578 0.70979076 ... 0.75675822 0.74906934 0.75873259]
 [0.44690394 0.50922874 0.52305529 ... 0.74243332 0.74453822 0.7298022 ]]"
resized (120x120)fire0or1 images in rgb,1,F_1428.jpg,"[[0.53873159 0.56387808 0.60672013 ... 0.50715239 0.5229658  0.53627559]
 [0.55380604 0.54519437 0.59315977 ... 0.50434866 0.51485597 0.53334324]
 [0.36433535 0.50897516 0.55300647 ... 0.49867954 0.50161324 0.51767163]
 ...
 [0.54186743 0.57039503 0.58444095 ... 0.53149869 0.53013654 0.52909023]
 [0.55660626 0.56058361 0.60852466 ... 0.52971384 0.52656415 0.53529066]
 [0.57154808 0.56729064 0.59822927 ... 0.53681108 0.53313587 0.54467993]]"
resized (120x120)fire0or1 images in rgb,1,F_1429.jpg,"[[0.44170245 0.44999118 0.45971366 ... 0.61903876 0.58039976 0.57103067]
 [0.44576263 0.45304374 0.4626315  ... 0.61322151 0.57869947 0.57064022]
 [0.45042313 0.45886902 0.46782997 ... 0.60182553 0.57438951 0.56695956]
 ...
 [0.30001029 0.24465847 0.21539193 ... 0.35552489 0.37408178 0.40565543]
 [0.29894904 0.25610199 0.18986604 ... 0.40904363 0.41805636 0.45235244]
 [0.30038029 0.28560604 0.32400492 ... 0.41593999 0.3025043  0.34770294]]"
resized (120x120)fire0or1 images in rgb,1,F_143.jpg,"[[0.4565067  0.04907116 0.04959938 ... 0.05403291 0.05398657 0.0660048 ]
 [0.44609956 0.02224893 0.01487574 ... 0.03813343 0.03889975 0.05222455]
 [0.45326281 0.02296108 0.01387481 ... 0.03479865 0.03698605 0.06006296]
 ...
 [0.44947872 0.02020579 0.03253176 ... 0.02296392 0.02265749 0.04733204]
 [0.45030971 0.01675569 0.01747993 ... 0.02298043 0.02282364 0.04968212]
 [0.46890856 0.05059107 0.04674181 ... 0.04534505 0.04553181 0.07141342]]"
resized (120x120)fire0or1 images in rgb,1,F_1430.jpg,"[[0.58683843 0.58683843 0.5869651  ... 0.58732538 0.5902854  0.59201194]
 [0.58683843 0.58683843 0.58690198 ... 0.58799856 0.59293189 0.59580945]
 [0.58683843 0.58683843 0.58688329 ... 0.58843904 0.59337238 0.59624995]
 ...
 [0.02653154 0.03920178 0.05271964 ... 0.04178577 0.01878998 0.01821364]
 [0.03838999 0.03921791 0.04056545 ... 0.05465791 0.04011901 0.03497278]
 [0.032551   0.02282863 0.00977107 ... 0.06105288 0.07206391 0.05320236]]"
resized (120x120)fire0or1 images in rgb,1,F_1431.jpg,"[[0.05004314 0.05004314 0.05004381 ... 0.06463529 0.06463529 0.06463529]
 [0.05004314 0.05004314 0.05004381 ... 0.06463529 0.06463529 0.06463529]
 [0.05004314 0.05004314 0.05004381 ... 0.06463529 0.06463529 0.06463529]
 ...
 [0.03092437 0.03393145 0.03613521 ... 0.07413875 0.07233618 0.06632358]
 [0.03092437 0.03393145 0.03613796 ... 0.07413879 0.07323692 0.07022867]
 [0.03092437 0.03393145 0.03613724 ... 0.07413881 0.0739014  0.07310948]]"
resized (120x120)fire0or1 images in rgb,1,F_1432.jpg,"[[0.24139603 0.05008793 0.13679269 ... 0.17089017 0.10251475 0.09197784]
 [0.2319938  0.08345754 0.1565312  ... 0.14696132 0.11189178 0.10722599]
 [0.21869836 0.09673003 0.19213525 ... 0.15080753 0.15443332 0.12881443]
 ...
 [0.19530388 0.00821675 0.00795606 ... 0.62197442 0.66739609 0.73342728]
 [0.19530388 0.00821675 0.00795606 ... 0.63688698 0.64027773 0.75883808]
 [0.19530388 0.00821675 0.00795606 ... 0.64046797 0.65315614 0.84835153]]"
resized (120x120)fire0or1 images in rgb,1,F_1433.jpg,"[[0.12642893 0.11201512 0.19882081 ... 0.44580596 0.54087675 0.71193557]
 [0.23365293 0.20602312 0.23922887 ... 0.47043446 0.91756285 0.67551849]
 [0.18693485 0.12919478 0.52377029 ... 0.85909657 0.96245076 0.74860467]
 ...
 [0.95211288 0.97397292 0.97201957 ... 0.18262462 0.16911071 0.14952287]
 [0.94380844 0.79731958 0.95845674 ... 0.18691652 0.18526768 0.12913912]
 [0.88784137 0.9081885  0.9508005  ... 0.20650245 0.17039634 0.18714977]]"
resized (120x120)fire0or1 images in rgb,1,F_1434.jpg,"[[0.12451807 0.12644293 0.12772166 ... 0.1692093  0.15465139 0.1795013 ]
 [0.1255289  0.12804187 0.13039988 ... 0.13539532 0.15370553 0.18155356]
 [0.12864817 0.13069844 0.13284202 ... 0.16154524 0.15835815 0.18118021]
 ...
 [0.08920359 0.09121851 0.0949697  ... 0.07421331 0.07459656 0.08470061]
 [0.09536802 0.09230943 0.09026368 ... 0.07867294 0.07889342 0.08470604]
 [0.10503073 0.09688481 0.08534542 ... 0.08483629 0.08474564 0.08235597]]"
resized (120x120)fire0or1 images in rgb,1,F_1435.jpg,"[[0.42852017 0.42736707 0.43694721 ... 0.26142856 0.33449443 0.27238431]
 [0.69174788 0.37497854 0.53505454 ... 0.09487672 0.21069065 0.22388678]
 [0.57751121 0.5930491  0.69766303 ... 0.15602561 0.05522831 0.23666413]
 ...
 [0.03286546 0.03299008 0.03323623 ... 0.01774199 0.01474294 0.01267534]
 [0.03301647 0.03301647 0.03300864 ... 0.0178883  0.0150502  0.01298236]
 [0.03301647 0.03301647 0.03300864 ... 0.01769383 0.0150502  0.01298236]]"
resized (120x120)fire0or1 images in rgb,1,F_1436.jpg,"[[0.50697102 0.43701547 0.39448447 ... 0.19768611 0.26131801 0.23434997]
 [0.40634031 0.44504189 0.36755733 ... 0.21881826 0.2225521  0.25253194]
 [0.32586869 0.41290542 0.39755479 ... 0.25488875 0.24221224 0.21481655]
 ...
 [0.28996534 0.30548122 0.42414961 ... 0.23210369 0.41868397 0.71396163]
 [0.3720761  0.32767299 0.43290692 ... 0.40929184 0.46999181 0.84077081]
 [0.29884122 0.26374732 0.2476444  ... 0.3629348  0.64749881 0.69925438]]"
